EWRB_ID,City,Postal_Code,PrimPropTypCalc,PrimPropTypSelf,Largest_PropTyp,All_Prop_Types,Thrd_Party_Cert,WN_Sit_Elc_Int1,WN_Sit_Elc_Int2,WN_Sit_Gas_Int1,WN_Sit_Gas_Int2,WN_Sit_Gas_Int3,All_Water_Int1,All_Water_Int2,Ind_Water_Int1,Ind_Water_Int2,Site_EUI1,Site_EUI2,Source_EUI1,Source_EUI2,WN_Site_EUI1,WN_Site_EUI2,WN_Source_EUI1,WN_Source_EUI2,GHG_Emiss_Int1,GHG_Emiss_Int2,Ener_Star_Score,Ener_Star_Certs,Data_Qual_Check,Data_Qual_Date
108181,Etobicoke,M8Y,Strip Mall,Strip Mall,Strip Mall,Strip Mall,Not Available,1.371752831,35.4,0.681226406,18.26344252,1.696729223,1.119296809,0.10398607,Not Available,Not Available,1.973929074,50.94,3.291431794,84.94,2.010354149,51.88,3.332119377,85.99,37.67368887,3.5,Not Available,Not Available,No,Not Available
108189,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.224750464,5.8,0.908301875,24.3512567,2.26230563,1.527165796,0.141878336,Not Available,Not Available,1.039277145,26.82,1.272165126,32.83,1.119877311,28.9,1.345790278,34.73,40.9028622,3.8,Not Available,Not Available,No,Not Available
108194,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.186000384,4.8,0.908301875,24.3512567,2.26230563,9.878497212,0.917742363,Not Available,Not Available,1.072214713,27.67,1.258215097,32.47,1.140414854,29.43,1.32757774,34.26,45.20842664,4.2,Not Available,Not Available,No,Not Available
108196,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.434000896,11.2,0.567688672,15.21953543,1.413941019,1.510052412,0.140288451,0.140288451,0.140288451,0.919926899,23.74,1.348115283,34.79,0.959839481,24.77,1.382215353,35.67,25.83338665,2.4,Not Available,Not Available,No,Not Available
108197,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.414625856,10.7,0.681226406,18.26344252,1.696729223,1.99044955,0.184918802,0.184918802,0.184918802,1.078802227,27.84,1.491103078,38.48,1.132277337,29.22,1.536440671,39.65,34.44451554,3.2,Not Available,Not Available,No,Not Available
108198,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.453375936,11.7,0.567688672,15.21953543,1.413941019,1.650626638,0.153348223,0.153348223,0.153348223,0.990452044,25.56,1.428715449,36.87,1.038114643,26.79,1.476378047,38.1,29.06255999,2.7,Not Available,Not Available,No,Not Available
108201,Etobicoke,M9A,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,Not Available,0.496001024,12.8,0.908301875,24.3512567,2.26230563,2.178696774,0.202407541,Not Available,Not Available,1.301615187,33.59,1.784053682,46.04,1.395777881,36.02,1.87976638,48.51,43.05564442,4,Not Available,Not Available,No,Not Available
108206,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Convenience Store without Gas Station, Multifamily Housing, Parking",Not Available,0.298375616,7.7,1.021839609,27.39516378,2.545093834,2.640350682,0.245296589,Not Available,Not Available,1.255115091,32.39,1.560465721,40.27,1.320990227,34.09,1.61820334,41.76,48.43759998,4.5,Not Available,Not Available,Yes,2021-06-09
108208,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.306125632,7.9,0.681226406,18.26344252,1.696729223,1.540204564,0.143089677,0.143089677,0.143089677,0.885826828,22.86,1.185752447,30.6,0.950539462,24.53,1.249302579,32.24,30.1389511,2.8,Not Available,Not Available,Yes,2021-06-25
108211,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.294500608,7.6,0.79476414,21.30734961,1.979517426,2.296453155,0.213347466,0.213347466,0.213347466,0.985802035,25.44,1.286890156,33.21,1.03695214,26.76,1.32757774,34.26,35.52090665,3.3,Not Available,Not Available,Yes,2021-06-14
108212,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc.)",Not Available,0.337125696,8.7,0.567688672,15.21953543,1.413941019,2.403208074,0.223265322,Not Available,Not Available,0.893964345,23.07,1.225277529,31.62,0.939301939,24.24,1.268677619,32.74,29.06255999,2.7,Not Available,Not Available,Yes,2021-06-09
108214,Etobicoke,M9A,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,"Other - Lodging/Residential, Parking",Not Available,0.344875712,8.9,0.79476414,21.30734961,1.979517426,1.217902498,0.113146837,0.113146837,0.113146837,1.105152281,28.52,1.448090489,37.37,1.166377407,30.1,1.505828108,38.86,38.75007998,3.6,Not Available,Not Available,Yes,2021-06-07
108215,Etobicoke,M9A,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,"Other - Lodging/Residential, Parking",Not Available,0.344875712,8.9,0.79476414,21.30734961,1.979517426,1.217087575,0.113071128,0.113071128,0.113071128,1.103989779,28.49,1.446927986,37.34,1.165214905,30.07,1.504665606,38.83,38.75007998,3.6,Not Available,Not Available,Yes,2021-06-07
108216,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.217000448,5.6,0.340613203,9.131721261,0.848364611,0.551295443,0.051217019,Not Available,Not Available,0.492901017,12.72,0.702926451,18.14,0.520026073,13.42,0.731214009,18.87,15.06947555,1.4,Not Available,Not Available,No,Not Available
108221,Toronto,M9A,Enclosed Mall,Enclosed Mall,Enclosed Mall,"Enclosed Mall, Parking",Not Available,0.902876864,23.3,0.908301875,24.3512567,2.26230563,0.186209917,0.017299466,Not Available,Not Available,1.6957035,43.76,2.579205323,66.56,1.768166149,45.63,2.645080459,68.26,44.13203553,4.1,Not Available,Not Available,Yes,2021-07-30
108224,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.379750784,9.8,0.908301875,24.3512567,2.26230563,1.44811826,0.13453458,0.13453458,0.13453458,1.214040006,31.33,1.592240786,41.09,1.281077644,33.06,1.653465913,42.67,43.05564442,4,Not Available,Not Available,Yes,2021-05-19
108225,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.166625344,4.3,0.681226406,18.26344252,1.696729223,1.578913409,0.146685846,Not Available,Not Available,0.825764204,21.31,1.000527065,25.82,0.86218928,22.25,1.028814623,26.55,33.36812443,3.1,Not Available,Not Available,Yes,2021-05-14
108226,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.178250368,4.6,0.681226406,18.26344252,1.696729223,1.620067023,0.150509142,Not Available,Not Available,0.828089209,21.37,1.012927091,26.14,0.862964281,22.27,1.04160215,26.88,32.29173332,3,Not Available,Not Available,Yes,2021-05-14
108231,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.209250432,5.4,0.79476414,21.30734961,1.979517426,1.413076569,0.131279101,Not Available,Not Available,0.957514476,24.71,1.169864915,30.19,1.007502079,26,1.217527513,31.42,37.67368887,3.5,Not Available,Not Available,Yes,2021-05-14
108232,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.197625408,5.1,0.454150937,12.17562835,1.131152815,1.933404936,0.179619185,Not Available,Not Available,0.671151385,17.32,0.875751808,22.6,0.700601446,18.08,0.895901849,23.12,23.68060443,2.2,Not Available,Not Available,Yes,2021-05-14
108233,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.1937504,5,0.681226406,18.26344252,1.696729223,2.150174467,0.199757732,Not Available,Not Available,0.788176627,20.34,0.989289542,25.53,0.825764204,21.31,1.0175771,26.26,30.1389511,2.8,Not Available,Not Available,Yes,2021-05-14
108234,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.217000448,5.6,0.567688672,15.21953543,1.413941019,1.987597319,0.184653821,Not Available,Not Available,0.747101542,19.28,0.96410199,24.88,0.775776601,20.02,0.989289542,25.53,26.90977776,2.5,Not Available,Not Available,Yes,2021-05-14
108236,Toronto,M9P,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.186000384,4.8,0.567688672,15.21953543,1.413941019,1.272094881,0.118181474,Not Available,Not Available,0.709901465,18.32,0.901714361,23.27,0.752914054,19.43,0.939301939,24.24,26.90977776,2.5,Not Available,Not Available,Yes,2021-05-14
108240,Toronto,M9P,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,"Other - Lodging/Residential, Parking",Not Available,0.27125056,7,0.227075469,6.087814174,0.565576408,1.196307037,0.111140553,0.111140553,0.111140553,0.522351078,13.48,0.78468912,20.25,0.539401113,13.92,0.800576652,20.66,13.99308444,1.3,Not Available,Not Available,Yes,2021-06-07
108243,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.220875456,5.7,0.340613203,9.131721261,0.848364611,0.91638097,0.085134572,0.085134572,0.085134572,0.515763565,13.31,0.728114003,18.79,0.541726118,13.98,0.756401561,19.52,16.14586666,1.5,Not Available,Not Available,Yes,2021-05-20
108244,Toronto,M9P,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.32937568,8.5,0.567688672,15.21953543,1.413941019,1.766753172,0.16413673,0.16413673,0.16413673,0.788176627,20.34,1.107477286,28.58,0.840489235,21.69,1.160564895,29.95,24.75699554,2.3,Not Available,Not Available,Yes,2021-07-16
108276,toronto,M9R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1.547538872,0.143771057,Not Available,Not Available,1.062914694,27.43,1.250465081,32.27,Not Available,Not Available,Not Available,Not Available,44.13203553,4.1,Not Available,Not Available,No,Not Available
108277,Toronto,M9R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.44562592,11.5,0.227075469,6.087814174,0.565576408,1.81157394,0.168300715,Not Available,Not Available,0.65410135,16.88,1.05632718,27.26,0.683551411,17.64,1.112902297,28.72,13.99308444,1.3,Not Available,Not Available,Yes,2021-06-17
108278,Toronto,M9R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.201500416,5.2,1.135377343,30.43907087,2.827882038,2.047086702,0.190180566,Not Available,Not Available,1.198152473,30.92,1.405852902,36.28,1.300452684,33.56,1.503503103,38.8,50.5903822,4.7,Not Available,Not Available,Yes,2021-06-17
108279,Etobicoke,M9R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.244125504,6.3,0.567688672,15.21953543,1.413941019,1.791608325,0.166445849,0.166445849,0.166445849,0.769964089,19.87,1.016414598,26.23,0.81878919,21.13,1.059427187,27.34,26.90977776,2.5,Not Available,Not Available,Yes,2021-05-19
108281,Etobicoke,M9P,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.240250496,6.2,0.340613203,9.131721261,0.848364611,0.894785509,0.083128289,0.083128289,0.083128289,0.552963641,14.27,0.78003911,20.13,0.594038726,15.33,0.829251712,21.4,17.22225777,1.6,Not Available,Not Available,Yes,2021-06-30
108282,Toronto,M9P,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.2906256,7.5,0.340613203,9.131721261,0.848364611,0.612822134,0.056933036,0.056933036,0.056933036,0.551801139,14.24,0.828089209,21.37,0.581638701,15.01,0.86218928,22.25,15.06947555,1.4,Not Available,Not Available,Yes,2021-06-30
108286,Etobicoke,M9R,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Not Available,0.007750016,0.2,0.340613203,9.131721261,0.848364611,0.232660531,0.021614869,0.021614869,0.021614869,0.274738067,7.09,0.284038086,7.33,0.311163142,8.03,0.320075661,8.26,12.91669333,1.2,Not Available,Not Available,Yes,2021-10-15
108312,Toronto,M9B,Other,Other - Mall,Other,"Other, Parking",Not Available,0.162750336,4.2,0.340613203,9.131721261,0.848364611,0.530107444,0.04924859,Not Available,Not Available,0.480500992,12.4,0.640538822,16.53,0.502976038,12.98,0.662238867,17.09,16.14586666,1.5,Not Available,Not Available,Yes,2021-06-17
108319,Toronto,M9B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.27125056,7,0.454150937,12.17562835,1.131152815,1.395963185,0.129689215,0.129689215,0.129689215,0.648676339,16.74,0.915276889,23.62,0.681226406,17.58,0.947051955,24.44,20.4514311,1.9,Not Available,Not Available,Yes,2021-06-28
108321,Toronto,M9B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.205375424,5.3,0.567688672,15.21953543,1.413941019,1.965594397,0.182609683,0.182609683,0.182609683,0.724626496,18.7,0.935814432,24.15,0.766476582,19.78,0.969914502,25.03,25.83338665,2.4,Not Available,Not Available,No,Not Available
108327,ETOBICOKE,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.259625536,6.7,1.135377343,30.43907087,2.827882038,3.258062354,0.302683878,Not Available,Not Available,1.235740051,31.89,1.493428082,38.54,1.341140268,34.61,1.600378303,41.3,49.51399109,4.6,Not Available,Not Available,No,Not Available
108328,ETOBICOKE,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.313875648,8.1,1.135377343,30.43907087,2.827882038,3.307365198,0.307264262,Not Available,Not Available,1.325252735,34.2,1.63757838,42.26,1.441115474,37.19,1.754603622,45.28,51.66677331,4.8,Not Available,Not Available,No,Not Available
108329,Toronto,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.42625088,11,0.113537734,3.043907087,0.282788204,1.191010038,0.110648446,0.110648446,0.110648446,0.52816359,13.63,0.902876864,23.3,0.572338681,14.77,0.982314527,25.35,8.611128884,0.8,Not Available,Not Available,Yes,2021-08-04
108331,Etobicoke,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.515376064,13.3,0.227075469,6.087814174,0.565576408,1.411854184,0.131165537,Not Available,Not Available,0.672313888,17.35,1.136927347,29.34,0.711063968,18.35,1.208227494,31.18,11.84030222,1.1,Not Available,Not Available,Yes,2021-06-15
108336,Toronto,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.298375616,7.7,0.567688672,15.21953543,1.413941019,1.837244016,0.170685543,Not Available,Not Available,0.841651737,21.72,1.136927347,29.34,0.868776793,22.42,1.160564895,29.95,27.98616887,2.6,Not Available,Not Available,No,Not Available
108348,Toronto,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.244125504,6.3,0.908301875,24.3512567,2.26230563,1.679963868,0.15607374,Not Available,Not Available,1.112902297,28.72,1.364002815,35.2,1.18226494,30.51,1.426390444,36.81,44.13203553,4.1,Not Available,Not Available,Yes,2021-05-14
108351,Etobicoke,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.147250304,3.8,0.340613203,9.131721261,0.848364611,1.011319505,0.09395465,0.09395465,0.09395465,0.498713529,12.87,0.646351334,16.68,0.523513581,13.51,0.669988883,17.29,18.29864888,1.7,Not Available,Not Available,Yes,2021-07-13
108352,Etobicoke,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.166625344,4.3,0.340613203,9.131721261,0.848364611,0.943680892,0.087670818,0.087670818,0.087670818,0.492901017,12.72,0.65875136,17,0.514601062,13.28,0.676963897,17.47,17.22225777,1.6,Not Available,Not Available,Yes,2021-07-13
108353,Etobicoke,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.15500032,4,0.340613203,9.131721261,0.848364611,1.071623811,0.099557103,0.099557103,0.099557103,0.479338489,12.37,0.638213817,16.47,0.498713529,12.87,0.651776345,16.82,16.14586666,1.5,Not Available,Not Available,Yes,2021-07-05
108354,Toronto,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.201500416,5.2,0.681226406,18.26344252,1.696729223,1.636772946,0.152061173,0.152061173,0.152061173,0.795151641,20.52,0.99820206,25.76,0.847076748,21.86,1.047027161,27.02,30.1389511,2.8,Not Available,Not Available,No,Not Available
108355,Etobicoke,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.17437536,4.5,0.79476414,21.30734961,1.979517426,1.805869479,0.167770754,0.167770754,0.167770754,0.935814432,24.15,1.116389804,28.81,0.991614547,25.59,1.166377407,30.1,38.75007998,3.6,Not Available,Not Available,Yes,2021-06-24
108357,Etobicoke,M9C,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,"Other - Lodging/Residential, Parking",Not Available,0.399125824,10.3,0.227075469,6.087814174,0.565576408,1.599693947,0.148616421,0.148616421,0.148616421,0.665338873,17.17,1.049352166,27.08,0.682388908,17.61,1.068727206,27.58,15.06947555,1.4,Not Available,Not Available,Yes,2021-06-07
108363,Toronto,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.166625344,4.3,0.681226406,18.26344252,1.696729223,1.29857988,0.120642011,Not Available,Not Available,0.812201676,20.96,0.990452044,25.56,0.871101798,22.48,1.040439647,26.85,32.29173332,3,Not Available,Not Available,Yes,2021-05-14
108364,Etobicoke,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.236375488,6.1,0.567688672,15.21953543,1.413941019,1.609473024,0.149524927,0.149524927,0.149524927,0.737026521,19.02,0.972239507,25.09,0.790501632,20.4,1.024552115,26.44,25.83338665,2.4,Not Available,Not Available,Yes,2021-06-25
